tempo	theta	ref	usig
1.910	88.364	50.000	51.328
1.911	88.257	50.000	51.328
1.912	88.174	50.000	51.328
1.913	88.278	50.000	51.328
1.914	88.228	50.000	51.328
1.915	88.275	50.000	51.328
1.916	88.210	50.000	51.328
1.917	88.271	50.000	51.328
1.918	88.264	50.000	51.328
1.919	88.242	50.000	51.328
1.920	88.390	50.000	51.328
1.921	88.343	50.000	51.328
1.922	88.375	50.000	51.328
1.923	88.332	50.000	51.328
1.924	88.278	50.000	51.328
1.925	88.188	50.000	51.328
1.926	88.203	50.000	51.328
1.927	88.282	50.000	51.328
1.928	88.328	50.000	51.328
1.929	88.264	50.000	51.328
1.930	88.364	50.000	51.328
1.931	88.257	50.000	51.328
1.932	88.174	50.000	51.328
1.933	88.278	50.000	51.328
1.934	88.228	50.000	51.328
1.935	88.275	50.000	51.328
1.936	88.210	50.000	51.328
1.937	88.271	50.000	51.328
1.938	88.336	50.000	51.328
1.939	88.267	50.000	51.328
1.940	88.293	50.000	51.328
1.941	88.253	50.000	51.328
1.942	88.224	50.000	51.328
1.943	88.293	50.000	51.328
1.944	88.260	50.000	51.328
1.945	88.285	50.000	51.328
1.946	88.328	50.000	51.328
1.947	88.300	50.000	51.328
1.948	88.275	50.000	51.328
1.949	88.246	50.000	51.328
1.950	88.217	50.000	51.328
1.951	88.178	50.000	51.328
1.952	88.264	50.000	51.328
1.953	88.310	50.000	51.328
1.954	88.210	50.000	51.328
1.955	88.296	50.000	51.328
1.956	88.293	50.000	51.328
1.957	88.221	50.000	51.328
1.958	88.213	50.000	51.328
1.959	88.296	50.000	51.328
1.960	88.310	50.000	51.328
1.961	88.253	50.000	51.328
1.962	88.282	50.000	51.328
1.963	88.343	50.000	51.328
1.964	88.368	50.000	51.328
1.965	88.271	50.000	51.328
1.966	88.260	50.000	51.328
1.967	88.228	50.000	51.328
1.968	88.253	50.000	51.328
1.969	88.296	50.000	51.328
1.970	88.318	50.000	51.328
1.971	88.357	50.000	51.328
1.972	88.393	50.000	51.328
1.973	88.264	50.000	51.328
1.974	88.293	50.000	51.328
1.975	88.375	50.000	51.328
1.976	88.285	50.000	51.328
1.977	88.275	50.000	51.328
1.978	88.267	50.000	51.328
1.979	88.336	50.000	51.328
1.980	88.292	50.000	51.328
1.981	88.332	50.000	51.328
1.982	88.181	50.000	51.328
1.983	88.271	50.000	51.328
1.984	88.332	50.000	51.328
1.985	88.422	50.000	51.328
1.986	88.364	50.000	51.328
1.987	88.336	50.000	51.328
1.988	88.336	50.000	51.328
1.989	88.346	50.000	51.328
1.990	88.296	50.000	51.328
1.991	88.267	50.000	51.328
1.992	88.328	50.000	51.328
1.993	88.296	50.000	51.328
1.994	88.271	50.000	51.328
1.995	88.246	50.000	51.328
1.996	88.278	50.000	51.328
1.997	88.271	50.000	51.328
1.998	88.364	50.000	51.328
1.999	88.271	50.000	51.328
2.000	88.278	50.000	51.328
2.001	88.285	50.000	51.328
2.002	88.217	50.000	51.328
2.003	88.300	50.000	51.328
2.004	88.260	50.000	51.328
2.005	88.246	50.000	51.328
2.006	88.239	50.000	51.328
2.007	88.336	50.000	51.328
2.008	88.361	50.000	51.328
2.009	88.364	50.000	51.328
2.010	88.303	50.000	51.328
2.011	88.210	50.000	51.328
2.012	88.325	50.000	51.328
2.013	88.160	50.000	51.328
2.014	88.217	50.000	51.328
2.015	88.289	50.000	51.328
2.016	88.267	50.000	51.328
2.017	88.260	50.000	51.328
2.018	88.267	50.000	51.328
2.019	88.235	50.000	51.328
2.020	88.296	50.000	51.328
2.021	88.285	50.000	51.328
2.022	88.217	50.000	51.328
2.023	88.339	50.000	51.328
2.024	88.300	50.000	51.328
2.025	88.458	50.000	51.328
2.026	88.203	50.000	51.328
2.027	88.289	50.000	51.328
2.028	88.300	50.000	51.328
2.029	88.346	50.000	51.328
2.030	88.221	50.000	51.328
2.031	88.275	50.000	51.328
2.032	88.375	50.000	51.328
2.033	88.289	50.000	51.328
2.034	88.382	50.000	51.328
2.035	88.285	50.000	51.328
2.036	88.300	50.000	51.328
2.037	88.296	50.000	51.328
2.038	88.178	50.000	51.328
2.039	88.242	50.000	51.328
2.040	88.267	50.000	51.328
2.041	88.228	50.000	51.328
2.042	88.228	50.000	51.328
2.043	88.314	50.000	51.328
2.044	88.296	50.000	51.328
2.045	88.296	50.000	51.328
2.046	88.307	50.000	51.328
2.047	88.231	50.000	51.328
2.048	88.264	50.000	51.328
2.049	88.343	50.000	51.328
2.050	88.325	50.000	51.328
2.051	88.307	50.000	51.328
2.052	88.285	50.000	51.328
2.053	88.289	50.000	51.328
2.054	88.239	50.000	51.328
2.055	88.221	50.000	51.328
2.056	88.346	50.000	51.328
2.057	88.257	50.000	51.328
2.058	88.310	50.000	51.328
2.059	88.321	50.000	51.328
2.060	88.321	50.000	51.328
2.061	88.210	50.000	51.328
2.062	88.253	50.000	51.328
2.063	88.314	50.000	51.328
2.064	88.346	50.000	51.328
2.065	88.264	50.000	51.328
2.066	88.307	50.000	51.328
2.067	88.271	50.000	51.328
2.068	88.282	50.000	51.328
2.069	88.160	50.000	51.328
2.070	88.328	50.000	51.328
2.071	88.199	50.000	51.328
2.072	88.354	50.000	51.328
2.073	88.318	50.000	51.328
2.074	88.289	50.000	51.328
2.075	88.314	50.000	51.328
2.076	88.264	50.000	51.328
2.077	88.224	50.000	51.328
2.078	88.228	50.000	51.328
2.079	88.235	50.000	51.328
2.080	88.271	50.000	51.328
2.081	88.307	50.000	51.328
2.082	88.364	50.000	51.328
2.083	88.375	50.000	51.328
2.084	88.310	50.000	51.328
2.085	88.328	50.000	51.328
2.086	88.228	50.000	51.328
2.087	88.314	50.000	51.328
2.088	88.425	50.000	51.328
2.089	88.454	50.000	51.328
2.090	88.325	50.000	51.328
