tempo	theta	ref	usig
6.726	95.826	50.000	47.622
6.727	95.453	50.000	47.622
6.728	95.309	50.000	47.622
6.729	95.197	50.000	47.622
6.730	95.095	50.000	47.622
6.731	94.990	50.000	47.622
6.732	94.958	50.000	47.622
6.733	94.911	50.000	47.622
6.734	94.947	50.000	47.622
6.735	94.882	50.000	47.622
6.736	94.903	50.000	47.622
6.737	94.411	50.000	47.622
6.738	94.408	50.000	47.622
6.739	94.375	50.000	47.622
6.740	94.270	50.000	47.622
6.741	94.310	50.000	47.622
6.742	94.230	50.000	47.622
6.743	94.415	50.000	47.622
6.744	94.176	50.000	47.622
6.745	93.825	50.000	47.622
6.746	93.731	50.000	47.622
6.747	93.615	50.000	47.622
6.748	93.536	50.000	47.622
6.749	93.492	50.000	47.622
6.750	93.525	50.000	47.622
6.751	93.268	50.000	47.622
6.752	92.989	50.000	47.622
6.753	92.862	50.000	47.622
6.754	92.754	50.000	47.622
6.755	92.645	50.000	47.622
6.756	92.653	50.000	47.622
6.757	92.490	50.000	47.622
6.758	92.197	50.000	47.622
6.759	92.008	50.000	47.622
6.760	92.019	50.000	47.622
6.761	92.048	50.000	47.622
6.762	91.885	50.000	47.622
6.763	91.542	50.000	47.622
6.764	91.419	50.000	47.622
6.765	91.230	50.000	47.622
6.766	91.205	50.000	47.622
6.767	91.097	50.000	47.622
6.768	90.814	50.000	47.622
6.769	90.510	50.000	47.622
6.770	90.547	50.000	47.622
6.771	90.366	50.000	47.622
6.772	90.424	50.000	47.622
6.773	90.098	50.000	47.622
6.774	89.855	50.000	47.622
6.775	89.653	50.000	47.622
6.776	89.298	50.000	47.622
6.777	89.240	50.000	47.622
6.778	89.009	50.000	47.622
6.779	88.781	50.000	47.622
6.780	84.854	50.000	47.622
6.781	84.594	50.000	47.622
6.782	84.431	50.000	47.622
6.783	84.232	50.000	47.622
6.784	84.087	50.000	47.622
6.785	83.787	50.000	47.622
6.786	83.468	50.000	47.622
6.787	83.295	50.000	47.622
6.788	83.128	50.000	47.622
6.789	82.817	50.000	47.622
6.790	82.593	50.000	47.622
6.791	82.575	50.000	47.622
6.792	82.234	50.000	47.622
6.793	82.014	50.000	47.622
6.794	81.807	50.000	47.622
6.795	81.435	50.000	47.622
6.796	81.098	50.000	47.622
6.797	80.928	50.000	47.622
6.798	80.845	50.000	47.622
6.799	80.501	50.000	47.622
6.800	80.251	50.000	47.622
6.801	80.190	50.000	47.622
6.802	79.625	50.000	47.622
6.803	79.539	50.000	47.622
6.804	79.434	50.000	47.622
6.805	79.083	50.000	47.622
6.806	78.717	50.000	47.622
6.807	78.598	50.000	47.622
6.808	77.993	50.000	47.622
6.809	77.982	50.000	47.622
6.810	77.740	50.000	47.622
6.811	77.465	50.000	47.622
6.812	77.161	50.000	47.622
6.813	76.893	50.000	47.622
6.814	76.481	50.000	47.622
6.815	76.419	50.000	47.622
6.816	76.238	50.000	47.622
6.817	75.978	50.000	47.622
6.818	75.732	50.000	47.622
6.819	75.486	50.000	47.622
6.820	75.196	50.000	47.622
6.821	74.892	50.000	47.622
6.822	74.704	50.000	47.622
6.823	74.429	50.000	47.622
6.824	74.121	50.000	47.622
6.825	74.002	50.000	47.622
6.826	73.600	50.000	47.622
6.827	73.318	50.000	47.622
6.828	73.090	50.000	47.622
6.829	72.761	50.000	47.622
6.830	72.421	50.000	47.622
6.831	72.298	50.000	47.622
6.832	71.896	50.000	47.622
6.833	71.744	50.000	47.622
6.834	71.458	50.000	47.622
6.835	71.132	50.000	47.622
6.836	70.716	50.000	47.622
6.837	70.597	50.000	47.622
6.838	70.159	50.000	47.622
6.839	69.967	50.000	47.622
6.840	69.721	50.000	47.622
6.841	69.385	50.000	47.622
6.842	69.287	50.000	47.622
6.843	68.755	50.000	47.622
6.844	68.541	50.000	47.622
6.845	68.368	50.000	47.622
6.846	68.093	50.000	47.622
6.847	67.800	50.000	47.622
6.848	67.752	50.000	47.622
6.849	67.300	50.000	47.622
